,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
11692,16864,Groups of Order 2p,Let $p$ be a [[Definition:Prime Number|prime number]].Let $G$ be a [[Definition:Group|group]].Let the [[Definition:Order of Group|order]] of $G$ be $2 p$.Then $G$ is either::the [[Definition:Cyclic Group|cyclic group $C_{2 p}$]]or::the [[Definition:Dihedral Group|dihedral group $D_p$]].,"['Definition:Prime Number', 'Definition:Group', 'Definition:Order of Structure', 'Definition:Cyclic Group', 'Definition:Dihedral Group']","[20069, 19820, 20085, 19840, 20319]","[777, 10836, 16698]","[777, 10836, 16698, 16895, 16875]","[777, 10836, 16698, 16895, 16875, 16897, 12885, 22372, 16792, 16888]","[777, 10836, 16698, 16895, 16875, 16897, 12885, 22372, 16792, 16888, 16873, 22251, 4118, 16511, 17147, 8640, 4076, 799, 15506, 19840, 17134, 16855, 16852, 16853, 1051, 4860, 774, 1329, 24761, 16868, 16535, 14850, 794, 16898, 16534, 4941, 4942, 16877, 16876, 29651, 927, 17427, 4107, 16441, 16485, 16487, 16673, 17405, 20319, 12884]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.4,0.05,False
11693,16865,Group of Order p q has Normal Sylow p-Subgroup,Let $p$ and $q$ be [[Definition:Prime Number|prime numbers]] such that $p > q$.Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $p q$.Then $G$ has [[Definition:Unique|exactly one]] [[Definition:Sylow p-Subgroup|Sylow $p$-subgroup]].This [[Definition:Sylow p-Subgroup|Sylow $p$-subgroup]] is [[Definition:Normal Subgroup|normal]].,"['Definition:Prime Number', 'Definition:Group', 'Definition:Order of Structure', 'Definition:Unique', 'Definition:Sylow p-Subgroup', 'Definition:Sylow p-Subgroup', 'Definition:Normal Subgroup']","[20069, 19820, 20085, 22116, 20071, 20071, 19817]","[16861, 16871, 16883]","[16861, 16871, 16883, 16878, 944]","[16861, 16871, 16883, 16878, 944, 946, 945, 20071, 16870, 17403]","[16861, 16871, 16883, 16878, 944, 946, 945, 20071, 16870, 17403, 16860, 28597, 937, 941, 17410, 28598, 940, 1691, 16858, 4132, 16854, 33001, 29449, 947, 16859, 943, 784, 942, 10716, 32969, 505, 6933, 19817, 16874, 17121, 16800, 13809, 17137, 2198, 17142, 63, 16664, 4074, 17136, 27741, 3838, 504, 17135, 520, 4073]",0.0,0.0,0.1,0.04,0.0,0.0,0.16666666666666666,0.3333333333333333,0.125,False
11694,16867,Characterisation of Non-Archimedean Division Ring Norms,"Let $\struct {R, \norm {\,\cdot\,} }$ be a [[Definition:Normed Division Ring|normed division ring]] with [[Definition:Unity of Ring|unity]] $1_R$.Then $\norm {\,\cdot\,}$ is [[Definition:Non-Archimedean Division Ring Norm|non-Archimedean]] {{iff}}::$\forall n \in \N_{>0}: \norm {n \cdot 1_R} \le 1$where::$n \cdot 1_R = \underbrace {1_R + 1_R + \dotsb + 1_R}_{\text {$n$ times} }$","['Definition:Normed Division Ring', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Non-Archimedean/Norm (Division Ring)']","[28026, 19991, 29573]","[16890, 16889, 17120]","[16890, 16889, 17120, 16725, 16905]","[16890, 16889, 17120, 16725, 16905, 16718, 16906, 16585, 16719, 16583]","[16890, 16889, 17120, 16725, 16905, 16718, 16906, 16585, 16719, 16583, 11152, 16955, 16716, 16907, 17060, 16291, 28026, 16292, 29574, 16584, 16283, 16953, 29959, 16599, 29573, 17094, 17093, 18130, 8269, 29016, 17049, 29961, 16282, 16242, 17464, 16284, 16462, 16577, 29960, 16290, 29015, 16578, 16891, 16321, 16499, 16714, 17061, 29922, 17327, 16908]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6666666666666666,0.058823529411764705,False
11695,16868,Groups of Order 21,"There exist exactly $2$ [[Definition:Group|groups]] of [[Definition:Order of Group|order]] $21$, up to [[Definition:Group Isomorphism|isomorphism]]::$(1): \quad C_{21}$, the [[Definition:Cyclic Group|cyclic group]] of [[Definition:Order of Group|order]] $21$:$(2): \quad$ the [[Definition:Group|group]] whose [[Definition:Group Presentation|group presentation]] is::::$\gen {x, y: x^7 = e = y^3, y x y^{-1} = x^2}$","['Definition:Group', 'Definition:Order of Structure', 'Definition:Isomorphism (Abstract Algebra)/Group Isomorphism', 'Definition:Cyclic Group', 'Definition:Order of Structure', 'Definition:Group', 'Definition:Group Presentation']","[19820, 20085, 20637, 19840, 20085, 19820, 20096]","[16792, 16535, 16534]","[16792, 16535, 16534, 16673, 16895]","[16792, 16535, 16534, 16673, 16895, 16897, 22372, 16698, 12885, 16875]","[16792, 16535, 16534, 16673, 16895, 16897, 22372, 16698, 12885, 16875, 16864, 2317, 20096, 16853, 777, 16873, 17147, 17134, 16855, 16852, 4075, 1051, 12884, 16876, 16877, 29651, 16888, 12874, 4860, 758, 799, 927, 17426, 795, 4941, 4942, 29804, 423, 21253, 824, 19840, 20090, 16441, 32982, 14850, 2318, 24709, 774, 25732, 14762]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.4,0.07692307692307693,False
11696,16869,Groups of Order 21/Matrix Representation of Non-Abelian Instance,"Let $G$ be the [[Definition:Group|group]] of [[Definition:Order of Group|order]] $21$ whose [[Definition:Group Presentation|group presentation]] is::$\gen {x, y: x^7 = e = y^3, y x y^{-1} = x^2}$Then $G$ can be instantiated by the following pair of [[Definition:Square Matrix|matrices]] over $\Z_7$::$X = \begin{pmatrix} 1 & 1 \\ 0 & 1 \end{pmatrix} \qquad Y = \begin{pmatrix} 4 & 0 \\ 0 & 2 \end{pmatrix}$","['Definition:Group', 'Definition:Order of Structure', 'Definition:Group Presentation', 'Definition:Matrix/Square Matrix']","[19820, 20085, 20096, 22721]","[23982, 15295, 16868]","[23982, 15295, 16868, 20096, 29804]","[23982, 15295, 16868, 20096, 29804, 16895, 33032, 16897, 30370, 33031]","[23982, 15295, 16868, 20096, 29804, 16895, 33032, 16897, 30370, 33031, 16438, 22372, 32982, 16792, 17148, 16673, 17147, 16634, 20322, 22339, 795, 12885, 19222, 16698, 17118, 16700, 16875, 758, 20090, 423, 8640, 16864, 16873, 4075, 16535, 2318, 32994, 16534, 15506, 14762, 24709, 1045, 29044, 29075, 32991, 32992, 8455, 25732, 21253, 2399]",0.0,0.2,0.1,0.02,0.0,0.25,0.25,0.25,0.25,False
11697,16870,Normal Sylow p-Subgroups in Group of Order 12,Let $G$ be of [[Definition:Order of Group|order]] $12$.Then $G$ has either::a [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $2$-subgroup]]or::a [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $3$-subgroup]].,"['Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup']","[20085, 19817, 20071, 19817, 20071]","[16878, 945, 946]","[16878, 945, 946, 16865, 944]","[16878, 945, 946, 16865, 944, 16883, 16871, 16861, 16860, 17403]","[16878, 945, 946, 16865, 944, 16883, 16871, 16861, 16860, 17403, 28597, 20071, 505, 19817, 28598, 784, 4074, 941, 27741, 1691, 16664, 940, 29449, 16858, 27443, 6933, 63, 6934, 4073, 504, 33001, 16874, 17121, 781, 937, 790, 2198, 14378, 24715, 520, 791, 503, 16854, 947, 4560, 5433, 16859, 17410, 786, 28753]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,False
11698,16871,Group of Order p^2 q has Normal Sylow p-Subgroup,Let $p$ and $q$ be [[Definition:Prime Number|prime numbers]] such that $p \ne q$.Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $p^2 q$.Then $G$ has a [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $p$-subgroup]].,"['Definition:Prime Number', 'Definition:Group', 'Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup']","[20069, 19820, 20085, 19817, 20071]","[16865, 16861, 17403]","[16865, 16861, 17403, 16870, 16878]","[16865, 16861, 17403, 16870, 16878, 16883, 944, 945, 946, 20071]","[16865, 16861, 17403, 16870, 16878, 16883, 944, 945, 946, 20071, 937, 16874, 16860, 17136, 17142, 17410, 28597, 941, 784, 505, 13809, 4132, 17137, 17121, 17409, 17407, 6933, 17402, 16800, 63, 10716, 19817, 16664, 16854, 33001, 17135, 1691, 27741, 17408, 504, 6934, 29449, 940, 28598, 4074, 780, 503, 2198, 4073, 16872]",0.0,0.0,0.1,0.04,0.0,0.0,0.2,0.4,0.1,False
11699,16872,Group of Order 30 has Normal Cyclic Subgroup of Order 15,Let $G$ be of [[Definition:Order of Group|order]] $30$.Then $G$ has a [[Definition:Normal Subgroup|normal subgroup]] of [[Definition:Order of Group|order]] $15$ which is [[Definition:Cyclic Group|cyclic]].,"['Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Order of Structure', 'Definition:Cyclic Group']","[20085, 19817, 20085, 19840]","[16853, 16874, 17409]","[16853, 16874, 17409, 17407, 17402]","[16853, 16874, 17409, 17407, 17402, 16698, 12884, 17408, 12885, 16700]","[16853, 16874, 17409, 17407, 17402, 16698, 12884, 17408, 12885, 16700, 17142, 16879, 16855, 16852, 17134, 17137, 780, 795, 17136, 16875, 16792, 25732, 784, 16485, 1329, 33037, 2317, 16871, 16452, 71, 773, 16463, 777, 16487, 769, 16873, 794, 16800, 747, 774, 16441, 16464, 762, 4949, 4948, 16685, 16876, 16877, 16535, 16534]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11700,16873,Groups of Order 30/Lemma,"Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $30$.Then $G$ is one of the following::The [[Definition:Cyclic Group|cyclic group]] $C_{30}$:The [[Definition:Dihedral Group|dihedral group]] $D_{15}$:[[Definition:Group Isomorphism|Isomorphic]] to one of:::$\gen {x, y: x^{15} = e = y^2, y x y^{-1} = x^4}$::$\gen {x, y: x^{15} = e = y^2, y x y^{-1} = x^{11} }$","['Definition:Group', 'Definition:Order of Structure', 'Definition:Cyclic Group', 'Definition:Dihedral Group', 'Definition:Isomorphism (Abstract Algebra)/Group Isomorphism']","[19820, 20085, 19840, 20319, 20637]","[16895, 16897, 16888]","[16895, 16897, 16888, 16698, 17134]","[16895, 16897, 16888, 16698, 17134, 16852, 16855, 16864, 16792, 29651]","[16895, 16897, 16888, 16698, 17134, 16852, 16855, 16864, 16792, 29651, 22372, 10836, 16853, 16875, 12885, 16868, 4076, 16872, 1051, 16634, 777, 16535, 14850, 16534, 16511, 16673, 799, 4860, 12874, 4942, 4941, 19840, 16682, 2317, 33037, 1049, 16876, 16877, 769, 24761, 16898, 17427, 770, 794, 774, 17147, 4075, 16678, 423, 14762]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.03125,False
11701,16874,Normal Subgroup of Group of Order 24,Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $24$.Then $G$ has either::a [[Definition:Normal Subgroup|normal subgroup]] of [[Definition:Order of Group|order]] $8$or::a [[Definition:Normal Subgroup|normal subgroup]] of [[Definition:Order of Group|order]] $4$.,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Order of Structure']","[19820, 20085, 19817, 20085, 19817, 20085]","[17409, 17407, 17402]","[17409, 17407, 17402, 17408, 17142]","[17409, 17407, 17402, 17408, 17142, 16700, 784, 17137, 16872, 17136]","[17409, 17407, 17402, 17408, 17142, 16700, 784, 17137, 16872, 17136, 795, 780, 16871, 505, 63, 17121, 19817, 16664, 16452, 6934, 16853, 6933, 16800, 504, 27741, 16463, 791, 16879, 503, 13809, 5434, 17122, 16878, 67, 16870, 4074, 747, 4073, 786, 14378, 16865, 16464, 5456, 5455, 17135, 785, 2318, 2198, 27443, 17141]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3333333333333333,0.058823529411764705,False
11702,16875,Group of Order 35 is Cyclic Group,Let $G$ be a [[Definition:Group|group]] whose [[Definition:Order of Group|order]] is $35$.Then $G$ is [[Definition:Cyclic Group|cyclic]].,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Cyclic Group']","[19820, 20085, 19840]","[16877, 16876, 16698]","[16877, 16876, 16698, 12885, 777]","[16877, 16876, 16698, 12885, 777, 16853, 16792, 19840, 16852, 17134]","[16877, 16876, 16698, 12885, 777, 16853, 16792, 19840, 16852, 17134, 16855, 12884, 794, 774, 24761, 2317, 1329, 22372, 824, 769, 16441, 71, 16864, 799, 4942, 4941, 4860, 1051, 29732, 16535, 29651, 771, 16534, 4118, 16485, 16487, 16682, 16868, 20097, 856, 16536, 859, 17426, 12874, 29649, 16895, 16684, 858, 4948, 4949]",0.0,0.0,0.1,0.02,0.0,0.0,0.3333333333333333,0.3333333333333333,0.125,False
11703,16878,Group of Order 105 has Normal Sylow 5-Subgroup or Normal Sylow 7-Subgroup,Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $105$.Then $G$ has either::[[Definition:Unique|exactly one]] [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $5$-subgroup]]or::[[Definition:Unique|exactly one]] [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $7$-subgroup]].,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Unique', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup', 'Definition:Unique', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup']","[19820, 20085, 22116, 19817, 20071, 22116, 19817, 20071]","[16883, 944, 16865]","[16883, 944, 16865, 16870, 945]","[16883, 944, 16865, 16870, 945, 16861, 946, 16871, 17403, 16860]","[16883, 944, 16865, 16870, 945, 16861, 946, 16871, 17403, 16860, 20071, 28597, 784, 19817, 505, 941, 28598, 940, 27741, 1691, 16664, 16874, 4074, 6933, 63, 17121, 937, 504, 6934, 29449, 16858, 17410, 4073, 16859, 27443, 33001, 2198, 786, 503, 790, 16854, 14378, 781, 4132, 17137, 947, 791, 520, 24715, 5433]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.4,0.09090909090909091,False
11704,16879,Group of Order 105 has Normal Cyclic Subgroup of Index 3,Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $105$.Then $G$ has a [[Definition:Normal Subgroup|normal]] [[Definition:Cyclic Group|cyclic]] [[Definition:Subgroup|subgroup]] $N$ such that::$\index G N = 3$where $\index G N$ denotes the [[Definition:Index of Subgroup|index]] of $N$ in $G$.,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Normal Subgroup', 'Definition:Cyclic Group', 'Definition:Subgroup', 'Definition:Index of Subgroup']","[19820, 20085, 19817, 19840, 19819, 20088]","[17130, 16663, 11210]","[17130, 16663, 11210, 16455, 750]","[17130, 16663, 11210, 16455, 750, 781, 13809, 20088, 16477, 8380]","[17130, 16663, 11210, 16455, 750, 781, 13809, 20088, 16477, 8380, 16693, 17404, 17131, 11209, 16, 16874, 16872, 16853, 784, 748, 20549, 17121, 6933, 505, 17136, 17402, 63, 17409, 16871, 71, 17142, 17407, 504, 19817, 3838, 16664, 503, 16800, 4073, 22278, 20118, 4074, 27741, 913, 2198, 794, 780, 790, 795, 17408]",0.0,0.0,0.1,0.04,0.0,0.0,0.16666666666666666,0.3333333333333333,0.125,False
11705,16880,Diagonal Relation is Reflexive,The [[Definition:Diagonal Relation|diagonal relation]] $\Delta_S$ on a [[Definition:Set|set]] $S$ is a [[Definition:Reflexive Relation|reflexive relation]] in $S$.,"['Definition:Diagonal Relation', 'Definition:Set', 'Definition:Reflexive Relation']","[19868, 19734, 20822]","[8509, 8507, 8514]","[8509, 8507, 8514, 16881, 24614]","[8509, 8507, 8514, 16881, 24614, 20822, 153, 16882, 19868, 4909]","[8509, 8507, 8514, 16881, 24614, 20822, 153, 16882, 19868, 4909, 2220, 188, 23743, 4155, 5061, 19842, 8503, 73, 2235, 4193, 216, 4675, 7089, 4911, 7267, 1903, 1905, 1895, 24619, 7090, 184, 6844, 1894, 185, 22100, 1896, 77, 25764, 187, 7268, 4687, 17308, 357, 16332, 16327, 16910, 291, 20829, 186, 25763]",0.0,0.0,0.2,0.04,0.0,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,False
11706,16881,Diagonal Relation is Symmetric,The [[Definition:Diagonal Relation|diagonal relation]] $\Delta_S$ on a [[Definition:Set|set]] $S$ is a [[Definition:Symmetric Relation|symmetric relation]] in $S$.,"['Definition:Diagonal Relation', 'Definition:Set', 'Definition:Symmetric Relation']","[19868, 19734, 20824]","[153, 16882, 8507]","[153, 16882, 8507, 16880, 19868]","[153, 16882, 8507, 16880, 19868, 20824, 2220, 188, 4155, 8503]","[153, 16882, 8507, 16880, 19868, 20824, 2220, 188, 4155, 8503, 191, 2235, 4193, 4912, 19844, 216, 8509, 8514, 24619, 292, 179, 1894, 7291, 4676, 7088, 4915, 17309, 192, 184, 24614, 1904, 1906, 175, 7090, 23743, 185, 357, 8506, 20829, 25763, 22101, 25764, 177, 2004, 4388, 2558, 12827, 174, 190, 186]",0.0,0.2,0.2,0.04,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,False
11707,16882,Diagonal Relation is Transitive,The [[Definition:Diagonal Relation|diagonal relation]] $\Delta_S$ on a [[Definition:Set|set]] $S$ is a [[Definition:Transitive Relation|transitive relation]] in $S$.,"['Definition:Diagonal Relation', 'Definition:Set', 'Definition:Transitive Relation']","[19868, 19734, 20827]","[16881, 153, 20827]","[16881, 153, 20827, 16880, 19868]","[16881, 153, 20827, 16880, 19868, 2220, 4916, 188, 4155, 8503]","[16881, 153, 20827, 16880, 19868, 2220, 4916, 188, 4155, 8503, 2235, 4193, 216, 8509, 8507, 84, 8514, 23746, 24619, 1894, 4918, 23747, 4677, 5606, 1901, 13304, 13303, 1902, 10510, 184, 5607, 5608, 7090, 8506, 185, 7277, 24614, 6427, 23743, 7276, 357, 20868, 25764, 12461, 4689, 193, 22102, 20829, 174, 7275]",0.3333333333333333,0.4,0.2,0.04,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,False
11708,16883,Group of Order 56 has Unique Sylow 2-Subgroup or Unique Sylow 7-Subgroup,Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $56$.Then $G$ has either::[[Definition:Unique|exactly one]] [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $2$-subgroup]]or::[[Definition:Unique|exactly one]] [[Definition:Normal Subgroup|normal]] [[Definition:Sylow p-Subgroup|Sylow $7$-subgroup]].,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Unique', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup', 'Definition:Unique', 'Definition:Normal Subgroup', 'Definition:Sylow p-Subgroup']","[19820, 20085, 22116, 19817, 20071, 22116, 19817, 20071]","[16878, 944, 16865]","[16878, 944, 16865, 16870, 945]","[16878, 944, 16865, 16870, 945, 16861, 946, 16871, 17403, 16860]","[16878, 944, 16865, 16870, 945, 16861, 946, 16871, 17403, 16860, 20071, 28597, 784, 19817, 505, 941, 28598, 940, 27741, 1691, 16664, 16874, 4074, 6933, 63, 17121, 937, 504, 6934, 29449, 16858, 17410, 4073, 16859, 27443, 33001, 2198, 786, 503, 790, 16854, 14378, 781, 4132, 17137, 947, 791, 520, 24715, 5433]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.4,0.09090909090909091,False
11709,16884,Subgroup of Direct Product is not necessarily Direct Product of Subgroups,Let $G$ and $H$ be [[Definition:Group|groups]].Let $G \times H$ denote the [[Definition:Group Direct Product|direct product]] of $G$ and $H$.Let $K$ be a [[Definition:Subgroup|subgroup]] of $G \times H$.Then it is not necessarily the case that $K$ is of the form::$G' \times H'$where::$G'$ is a [[Definition:Subgroup|subgroup]] of $G$:$H'$ is a [[Definition:Subgroup|subgroup]] of $H$.,"['Definition:Group', 'Definition:Group Direct Product', 'Definition:Subgroup', 'Definition:Subgroup', 'Definition:Subgroup']","[19820, 20094, 19819, 19819, 19819]","[2198, 24718, 23019]","[2198, 24718, 23019, 2195, 3838]","[2198, 24718, 23019, 2195, 3838, 500, 16800, 23046, 520, 6933]","[2198, 24718, 23019, 2195, 3838, 500, 16800, 23046, 520, 6933, 494, 16633, 790, 784, 2194, 13733, 17131, 28598, 20118, 16661, 16662, 434, 5432, 20027, 4074, 29706, 4073, 16455, 2428, 505, 17130, 17119, 16664, 504, 17121, 8451, 16860, 23050, 3854, 28597, 21265, 28315, 3820, 4063, 19978, 16475, 16476, 16474, 19817, 781]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11710,16888,Groups of Order 30,Let $G$ be a [[Definition:Group|group]] of [[Definition:Order of Group|order]] $30$.Then $G$ is one of the following::The [[Definition:Cyclic Group|cyclic group]] $C_{30}$:The [[Definition:Dihedral Group|dihedral group]] $D_{15}$:The [[Definition:Group Direct Product|group direct product]] $C_5 \times D_3$:The [[Definition:Group Direct Product|group direct product]] $C_3 \times D_5$,"['Definition:Group', 'Definition:Order of Structure', 'Definition:Cyclic Group', 'Definition:Dihedral Group', 'Definition:Group Direct Product', 'Definition:Group Direct Product']","[19820, 20085, 19840, 20319, 20094, 20094]","[16897, 16895, 16873]","[16897, 16895, 16873, 823, 16864]","[16897, 16895, 16873, 823, 16864, 16898, 824, 927, 22372, 16792]","[16897, 16895, 16873, 823, 16864, 16898, 824, 927, 22372, 16792, 16698, 825, 4633, 10836, 16875, 31295, 20916, 17134, 16855, 16852, 833, 12885, 5811, 5810, 836, 799, 1051, 777, 423, 4860, 5818, 4076, 16868, 2318, 16535, 21253, 16534, 4942, 4941, 29651, 4079, 16509, 17147, 16853, 14850, 14762, 16877, 16876, 16673, 24761]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11711,16889,Characterisation of Non-Archimedean Division Ring Norms/Necessary Condition,"Let $\struct {R, \norm {\,\cdot\,} }$ be a [[Definition:Normed Division Ring|normed division ring]] with [[Definition:Unity of Ring|unity]] $1_R$.Then::$\norm {\,\cdot\,}$ is [[Definition:Non-Archimedean Division Ring Norm|non-Archimedean]] $\implies \forall n \in \N_{>0}: \norm {n \cdot 1_R} \le 1$.where:$n \cdot 1_R = \underbrace {1_R + 1_R + \dots + 1_R}_{\text {$n$ times} }$","['Definition:Normed Division Ring', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Non-Archimedean/Norm (Division Ring)']","[28026, 19991, 29573]","[16890, 16867, 17120]","[16890, 16867, 17120, 16725, 16905]","[16890, 16867, 17120, 16725, 16905, 16718, 16906, 16585, 16719, 16583]","[16890, 16867, 17120, 16725, 16905, 16718, 16906, 16585, 16719, 16583, 11152, 16955, 16716, 16907, 17060, 16291, 28026, 16292, 16584, 29574, 16283, 16953, 29959, 16599, 29573, 17094, 17093, 18130, 8269, 29016, 17049, 29961, 16282, 16242, 17464, 16284, 16462, 16577, 29960, 29015, 16290, 16578, 16321, 16499, 16714, 17061, 16891, 29922, 17327, 16954]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6666666666666666,0.058823529411764705,False
11712,16890,Characterisation of Non-Archimedean Division Ring Norms/Sufficient Condition,"Let $\struct {R, \norm {\,\cdot\,} }$ be a [[Definition:Normed Division Ring|normed division ring]] with [[Definition:Unity of Ring|unity]] $1_R$.Then::$\forall n \in \N_{>0}: \norm {n \cdot 1_R} \le 1 \implies \norm {\,\cdot\,}$ is [[Definition:Non-Archimedean Division Ring Norm]]where::$n \cdot 1_R = \underbrace {1_R + 1_R + \dots + 1_R}_{\text {$n$ times} }$","['Definition:Normed Division Ring', 'Definition:Unity (Abstract Algebra)/Ring', 'Definition:Non-Archimedean/Norm (Division Ring)']","[28026, 19991, 29573]","[16889, 16867, 16725]","[16889, 16867, 16725, 17120, 16718]","[16889, 16867, 16725, 17120, 16718, 16719, 11152, 16716, 16905, 16906]","[16889, 16867, 16725, 17120, 16718, 16719, 11152, 16716, 16905, 16906, 28026, 16907, 16585, 16583, 16955, 29016, 17060, 16242, 16953, 16462, 16577, 16599, 29015, 16283, 16584, 16578, 17093, 8269, 16321, 17094, 16499, 16714, 16291, 29922, 16292, 29574, 29959, 4963, 17049, 29568, 16282, 29687, 16284, 29670, 18947, 8268, 16954, 18130, 17363, 18942]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,False
11713,16891,Characterisation of Non-Archimedean Division Ring Norms/Sufficient Condition/Lemma 1,"Let $y \ne 0_R$ where $0_R$ is the [[Definition:Ring Zero|zero]] of $R$.Then::$\norm {x + y} \le \max \set {\norm x, \norm y} \iff \norm {x y^{-1} + 1_R} \le \max \set {\norm {x y^{-1} }, 1}$",['Definition:Ring Zero'],[19988],"[16723, 16722, 18744]","[16723, 16722, 18744, 16721, 16599]","[16723, 16722, 18744, 16721, 16599, 8269, 16717, 19646, 16718, 16954]","[16723, 16722, 18744, 16721, 16599, 8269, 16717, 19646, 16718, 16954, 19645, 29687, 19644, 30007, 16719, 30544, 16953, 8268, 26947, 19410, 19409, 22152, 23232, 29689, 1259, 16799, 29016, 25910, 16724, 24336, 4086, 16550, 17094, 16892, 16716, 29959, 16549, 14788, 32137, 29813, 19321, 29693, 29015, 29686, 31883, 16820, 17106, 29690, 29960, 3192]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11714,16893,Group Epimorphism preserves Central Subgroups,Let $G$ and $H$ be [[Definition:Group|groups]].Let $\theta: G \to H$ be an [[Definition:Group Epimorphism|epimorphism]].Let $Z \le G$ be a [[Definition:Central Subgroup|central subgroup]] of $G$.Then $\theta \sqbrk Z$ is a [[Definition:Central Subgroup|central subgroup]] of $H$.,"['Definition:Group', 'Definition:Group Epimorphism', 'Definition:Central Subgroup', 'Definition:Central Subgroup']","[19820, 20848, 20027, 20027]","[16894, 4560, 837]","[16894, 4560, 837, 20027, 4558]","[16894, 4560, 837, 20027, 4558, 4559, 22488, 500, 2195, 3838]","[16894, 4560, 837, 20027, 4558, 4559, 22488, 500, 2195, 3838, 23019, 24718, 494, 6933, 2194, 20118, 16633, 14153, 23046, 2198, 16800, 13733, 520, 434, 784, 3854, 790, 17130, 31738, 28598, 16884, 2428, 16455, 17121, 5432, 2200, 505, 17119, 29706, 30358, 8451, 16662, 16661, 18283, 4063, 23050, 431, 6292, 16689, 5755]",0.0,0.2,0.1,0.02,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,False
